time, In Broadcast Pkts,In Octets,Out Octets,In Discards,In Errors,Out Broadcast Pkts,Out Discards,Out Errors,host
Sun 05/15/2011 00:00,0.04,405553.8133,568986.9867,0,0,185.9166667,0,0,netprobe.acme.com
Sun 05/15/2011 00:05,0.026666667,328117.5467,1194843.813,0,0,186.81,0,0,netprobe.acme.com
Sun 05/15/2011 00:10,0.033333333,835395.0933,5479368.293,0,0,186.0633333,0,0,netprobe.acme.com
Sun 05/15/2011 00:15,0.046666667,1932961.387,6558447.147,0,0,187.6066667,0,0,netprobe.acme.com
Sun 05/15/2011 00:20,0.05,1349917.307,3710752.133,0,0,190.98,0,0,netprobe.acme.com
Sun 05/15/2011 00:25,0.02,910148.1067,1707809.6,0,0,190.49,0,0,netprobe.acme.com
Sun 05/15/2011 00:30,0.04,647763.2533,803485.0933,0,0,188.1333333,0,0,netprobe.acme.com
Sun 05/15/2011 00:35,0.056666667,1107319.147,1673463.307,0,0,189.8333333,0,0,netprobe.acme.com
Sun 05/15/2011 00:40,0.04,1603798.88,2525235.093,0,0,188.8633333,0,0,netprobe.acme.com
Sun 05/15/2011 00:45,0.016666667,1441625.68,2905394.587,0,0,185.7666667,0,0,netprobe.acme.com
Sun 05/15/2011 00:50,0.04,757214.16,1286270.507,0,0,185.78,0,0,netprobe.acme.com
Sun 05/15/2011 00:55,0.06,433850.8533,586037.5467,0,0,185.6466667,0,0,netprobe.acme.com
Sun 05/15/2011 01:00,0.013333333,447995.4933,582191.4933,0,0,182.91,0,0,netprobe.acme.com
Sun 05/15/2011 01:05,0.04,435012.2933,1238853.467,0,0,181.7566667,0,0,netprobe.acme.com
Sun 05/15/2011 01:10,0.053333333,416969.7333,4422324.4,0,0,183.2066667,0,0,netprobe.acme.com
Sun 05/15/2011 01:15,0.036666667,520528.5333,4803987.2,0,0,183.5766667,0,0,netprobe.acme.com
Sun 05/15/2011 01:20,0.046666667,1461872.747,2678463.92,0,0,188.6766667,0,0,netprobe.acme.com
Sun 05/15/2011 01:25,0.043333333,1578508.427,3186028.213,0,0,186.34,0,0,netprobe.acme.com
Sun 05/15/2011 01:30,0.04,540692.1067,858463.04,0,0,188.26,0,0,netprobe.acme.com
Sun 05/15/2011 01:35,0.02,424070.2133,544980.8267,0,0,187.5633333,0,0,netprobe.acme.com
Sun 05/15/2011 01:40,0.043333333,409067.28,711019.4667,0,0,187.45,0,0,netprobe.acme.com
Sun 05/15/2011 01:45,0.05,589385.6533,606737.4933,0,0,189.05,0,0,netprobe.acme.com
Sun 05/15/2011 01:50,0.013333333,8335130.96,10017136.32,0,0,184.1666667,0,0,netprobe.acme.com
Sun 05/15/2011 01:55,0.05,4883407.627,5856221.227,0,0,188.2366667,0,0,netprobe.acme.com
Sun 05/15/2011 02:00,0.05,2402520.133,3839384.24,0,0,187.26,0,0,netprobe.acme.com
Sun 05/15/2011 02:05,0.04,610147.3867,1605512.987,0,0,189.0066667,0,0,netprobe.acme.com
Sun 05/15/2011 02:10,0.023333333,467340.56,4755083.6,0,0,185.6033333,0,0,netprobe.acme.com
Sun 05/15/2011 02:15,0.043333333,419463.1733,4602540,0,0,186.8866667,0,0,netprobe.acme.com
Sun 05/15/2011 02:20,0.046666667,412845.8667,1594006.8,0,0,187.2266667,0,0,netprobe.acme.com
Sun 05/15/2011 02:25,0.026666667,421044.1067,530521.3333,0,0,190.65,0,0,netprobe.acme.com
Sun 05/15/2011 02:30,0.03,479912.0267,637145.5733,0,0,186.3233333,0,0,netprobe.acme.com
Sun 05/15/2011 02:35,0.05,1026187.013,1615546.48,0,0,191.5666667,0,0,netprobe.acme.com
Sun 05/15/2011 02:40,0.05,1425214.16,2938900.613,0,0,189.3866667,0,0,netprobe.acme.com
Sun 05/15/2011 02:45,0.016666667,1067157.76,1710963.6,0,0,188.3033333,0,0,netprobe.acme.com
Sun 05/15/2011 02:50,0.043333333,639347.12,1148469.093,0,0,185.2633333,0,0,netprobe.acme.com
Sun 05/15/2011 02:55,0.056666667,446638.2133,614133.1733,0,0,189.83,0,0,netprobe.acme.com
Sun 05/15/2011 03:00,0.02,538379.3333,683390.2667,0,0,186.66,0,0,netprobe.acme.com
Sun 05/15/2011 03:05,0.03,6124968.213,5557566.773,0,0,187.7366667,0,0,netprobe.acme.com
Sun 05/15/2011 03:10,0.07,3900228.293,7665325.547,0,0,185.2066667,0,0,netprobe.acme.com
Sun 05/15/2011 03:15,0.036666667,8007106.8,12942717.33,0,0,186.5766667,0,0,netprobe.acme.com
Sun 05/15/2011 03:20,0.02,4153855.707,6065799.093,0,0,185.4633333,0,0,netprobe.acme.com
Sun 05/15/2011 03:25,0.043333333,420537.1733,587416.1067,0,0,187.16,0,0,netprobe.acme.com
Sun 05/15/2011 03:30,0.053333333,574922.8267,728668.8533,0,0,188.1866667,0,0,netprobe.acme.com
Sun 05/15/2011 03:35,0.03,1378511.6,1585415.12,0,0,188.54,0,0,netprobe.acme.com
Sun 05/15/2011 03:40,0.04,1352682.667,2615451.333,0,0,187.9066667,0,0,netprobe.acme.com
Sun 05/15/2011 03:45,0.043333333,880788.0533,1526415.28,0,0,187.8333333,0,0,netprobe.acme.com
Sun 05/15/2011 03:50,0.036666667,691756.2133,1196384.16,0,0,181.9666667,0,0,netprobe.acme.com
Sun 05/15/2011 03:55,0.02,436881.84,591022.96,0,0,178.13,0,0,netprobe.acme.com
Sun 05/15/2011 04:00,0.043333333,603799.5467,777386.08,0,0,177.67,0,0,netprobe.acme.com
Sun 05/15/2011 04:05,0.04,892713.76,1611069.173,0,0,178.2333333,0,0,netprobe.acme.com
Sun 05/15/2011 04:10,0.033333333,447619.2533,4280849.68,0,0,174.85,0,0,netprobe.acme.com
Sun 05/15/2011 04:15,0.03,415615.28,4796431.68,0,0,178.7166667,0,0,netprobe.acme.com
Sun 05/15/2011 04:20,0.05,435251.76,1654530.693,0,0,176.1633333,0,0,netprobe.acme.com
Sun 05/15/2011 04:25,0.046666667,433877.3867,588925.2267,0,0,178.3533333,0,0,netprobe.acme.com
Sun 05/15/2011 04:30,0.016666667,440217.4933,601993.7333,0,0,178.91,0,0,netprobe.acme.com
Sun 05/15/2011 04:35,0.046666667,503814.6133,632016.56,0,0,177.5233333,0,0,netprobe.acme.com
Sun 05/15/2011 04:40,0.046666667,406771.52,589269.36,0,0,177.7133333,0,0,netprobe.acme.com
Sun 05/15/2011 04:45,0.02,596704.0533,626828.8,0,0,178.27,0,0,netprobe.acme.com
Sun 05/15/2011 04:50,0.043333333,12285464.13,14625370.08,0,0,177.2666667,0,0,netprobe.acme.com
Sun 05/15/2011 04:55,0.06,156667.6267,565835.4933,0,0,189.87,0,0,netprobe.acme.com
Sun 05/15/2011 05:00,0.07,333521.9733,626586.5867,0,0,189.8766667,0,0,netprobe.acme.com
Sun 05/15/2011 05:05,0.023333333,14742887.95,14496215.31,0,0,189.4166667,0,0,netprobe.acme.com
Sun 05/15/2011 05:10,0.043333333,7516403.76,7554329.52,0,0,186.25,0,0,netprobe.acme.com
Sun 05/15/2011 05:15,0.04,4209985.707,6950773.04,0,0,186.2133333,0,0,netprobe.acme.com
Sun 05/15/2011 05:20,0.056666667,4487644.027,5271273.36,0,0,186.5,0,0,netprobe.acme.com
Sun 05/15/2011 05:25,0.03,4162998.293,3874969.44,0,0,183.93,0,0,netprobe.acme.com
Sun 05/15/2011 05:30,0.036666667,3562613.52,3487393.813,0,0,185.1,0,0,netprobe.acme.com
Sun 05/15/2011 05:35,0.046666667,7170754.827,6298748.693,0,0,184.0666667,0,0,netprobe.acme.com
Sun 05/15/2011 05:40,0.04,2426859.573,2713399.307,0,0,186.3466667,0,0,netprobe.acme.com
Sun 05/15/2011 05:45,0.023333333,318482.7467,630912,0,0,186.79,0,0,netprobe.acme.com
Sun 05/15/2011 05:50,0.04,9286304.293,11642753.79,0,0,183.55,0,0,netprobe.acme.com
Sun 05/15/2011 05:55,0.053333333,2438804.533,3559862.773,0,0,191.64,0,0,netprobe.acme.com
Sun 05/15/2011 06:00,0.036666667,124684.9867,538905.68,0,0,188.9,0,0,netprobe.acme.com
Sun 05/15/2011 06:05,0.013333333,113335.6267,882705.6533,0,0,188.77,0,0,netprobe.acme.com
Sun 05/15/2011 06:10,0.06,156491.4667,4315505.387,0,0,187.9066667,0,0,netprobe.acme.com
Sun 05/15/2011 06:15,0.043333333,1236959.893,5885371.973,0,0,187.9366667,0,0,netprobe.acme.com
Sun 05/15/2011 06:20,0.016666667,186689.6267,1775433.067,0,0,186.4733333,0,0,netprobe.acme.com
Sun 05/15/2011 06:25,0.043333333,128141.7067,460606.08,0,0,184.1866667,0,0,netprobe.acme.com
Sun 05/15/2011 06:30,0.04,155520.72,552497.4133,0,0,185.8866667,0,0,netprobe.acme.com
Sun 05/15/2011 06:35,0.043333333,2338414.933,2895920.88,0,0,184.59,0,0,netprobe.acme.com
Sun 05/15/2011 06:40,0.04,473195.2267,1013660.027,0,0,184.46,0,0,netprobe.acme.com
Sun 05/15/2011 06:45,0.056666667,193397.44,460027.1733,0,0,185.1133333,0,0,netprobe.acme.com
Sun 05/15/2011 06:50,0.036666667,376775.92,568301.9467,0,0,185.7266667,0,0,netprobe.acme.com
Sun 05/15/2011 06:55,0.033333333,103381.84,488007.3333,0,0,188.2866667,0,0,netprobe.acme.com
Sun 05/15/2011 07:00,0.03,667881.3067,1011213.787,0,0,191.1733333,0,0,netprobe.acme.com
Sun 05/15/2011 07:05,0.043333333,4558198.773,4792763.253,0,0,191.51,0,0,netprobe.acme.com
Sun 05/15/2011 07:10,0.026666667,128933.8133,4224460.88,0,0,187.3466667,0,0,netprobe.acme.com
Sun 05/15/2011 07:15,0.03,1044551.893,5088915.893,0,0,185.13,0,0,netprobe.acme.com
Sun 05/15/2011 07:20,0.043333333,6269238.72,7393826.507,0,0,186.43,0,0,netprobe.acme.com
Sun 05/15/2011 07:25,0.043333333,148733.1733,465563.52,0,0,187.76,0,0,netprobe.acme.com
Sun 05/15/2011 07:30,0.013333333,184587.6533,620203.7067,0,0,185.2566667,0,0,netprobe.acme.com
Sun 05/15/2011 07:35,0.046666667,110482.9333,464819.6533,0,0,183.4933333,0,0,netprobe.acme.com
Sun 05/15/2011 07:40,0.053333333,217698.4,606373.9467,0,0,187.9866667,0,0,netprobe.acme.com
Sun 05/15/2011 07:45,0.033333333,205603.44,569300.1867,0,0,186.7066667,0,0,netprobe.acme.com
Sun 05/15/2011 07:50,0.026666667,103388.1067,537838.6133,0,0,187.37,0,0,netprobe.acme.com
Sun 05/15/2011 07:55,0.063333333,137578.16,490440,0,0,189.4766667,0,0,netprobe.acme.com
Sun 05/15/2011 08:00,0.04,217611.4933,685334.88,0,0,191.35,0,0,netprobe.acme.com
Sun 05/15/2011 08:05,0.01,103288.9067,1077174.667,0,0,190.17,0,0,netprobe.acme.com
Sun 05/15/2011 08:10,0.053333333,103706.9867,2045741.573,0,0,178.58,0,0,netprobe.acme.com
Sun 05/15/2011 08:15,0.033333333,103200.8533,442822.8,0,0,175.1266667,0,0,netprobe.acme.com
Sun 05/15/2011 08:20,0.03,143386,518453.7867,0,0,177.8,0,0,netprobe.acme.com
Sun 05/15/2011 08:25,0.04,524817.04,1010226.587,0,0,178.1033333,0,0,netprobe.acme.com
Sun 05/15/2011 08:30,0.05,155284.88,575081.7333,0,0,174.92,0,0,netprobe.acme.com
Sun 05/15/2011 08:35,0.07,769832.4,1392851.813,0,0,174.3366667,0,0,netprobe.acme.com
Sun 05/15/2011 08:40,0.023333333,189744.5333,604012.1867,0,0,176.2433333,0,0,netprobe.acme.com
Sun 05/15/2011 08:45,0.05,780102.9067,1435930.053,0,0,176.41,0,0,netprobe.acme.com
Sun 05/15/2011 08:50,0.056666667,178130.72,600626.4,0,0,174.7966667,0,0,netprobe.acme.com
Sun 05/15/2011 08:55,0.05,853267.2533,1486961.44,0,0,176.3666667,0,0,netprobe.acme.com
Sun 05/15/2011 09:00,0.023333333,156759.4133,540287.0133,0,0,177.0066667,0,0,netprobe.acme.com
Sun 05/15/2011 09:05,0.04,1132613.253,2099957.413,0,0,179.43,0,0,netprobe.acme.com
Sun 05/15/2011 09:10,0.06,154876.5067,3825532.347,0,0,188.61,0,0,netprobe.acme.com
Sun 05/15/2011 09:15,0.016666667,622557.1733,4889756.373,0,0,189.7766667,0,0,netprobe.acme.com
Sun 05/15/2011 09:20,0.04,324092.5333,1793489.173,0,0,186.7333333,0,0,netprobe.acme.com
Sun 05/15/2011 09:25,0.12,508254.24,1105736,0,0,187.6433333,0,0,netprobe.acme.com
Sun 05/15/2011 09:30,0.046666667,185939.5467,603332.0533,0,0,186.0333333,0,0,netprobe.acme.com
Sun 05/15/2011 09:35,0.026666667,826773.1467,1393808.56,0,0,186.33,0,0,netprobe.acme.com
Sun 05/15/2011 09:40,0.05,673433.8667,1160325.413,0,0,185.72,0,0,netprobe.acme.com
Sun 05/15/2011 09:45,0.05,449513.2267,891772.5333,0,0,187.1566667,0,0,netprobe.acme.com
Sun 05/15/2011 09:50,0.03,408836.72,928579.0933,0,0,184.5666667,0,0,netprobe.acme.com
Sun 05/15/2011 09:55,0.043333333,1884527.467,2228062.96,0,0,185.7866667,0,0,netprobe.acme.com
Sun 05/15/2011 10:00,0.053333333,2323049.44,3029031.333,0,0,188.2466667,0,0,netprobe.acme.com
Sun 05/15/2011 10:05,0.046666667,1062404.64,2008804.96,0,0,187.45,0,0,netprobe.acme.com
Sun 05/15/2011 10:10,0.033333333,157238.8533,4225495.013,0,0,186.6166667,0,0,netprobe.acme.com
Sun 05/15/2011 10:15,0.07,1141381.2,5674802.427,0,0,189.0133333,0,0,netprobe.acme.com
Sun 05/15/2011 10:20,0.056666667,3542741.147,4800222.987,0,0,188.6666667,0,0,netprobe.acme.com
Sun 05/15/2011 10:25,0.026666667,3995764.48,3931767.92,0,0,186.9366667,0,0,netprobe.acme.com
Sun 05/15/2011 10:30,0.036666667,3610813.76,4164563.333,0,0,185.7866667,0,0,netprobe.acme.com
Sun 05/15/2011 10:35,0.056666667,245275.3067,598584.8533,0,0,185.6966667,0,0,netprobe.acme.com
Sun 05/15/2011 10:40,0.046666667,864700.2933,1480867.173,0,0,185.8933333,0,0,netprobe.acme.com
Sun 05/15/2011 10:45,0.02,613053.36,819499.3333,0,0,187.39,0,0,netprobe.acme.com
Sun 05/15/2011 10:50,0.043333333,7980557.92,9459301.44,0,0,183.59,0,0,netprobe.acme.com
Sun 05/15/2011 10:55,0.06,6976204.667,8865889.813,0,0,187.2266667,0,0,netprobe.acme.com
Sun 05/15/2011 11:00,0.03,1072216.533,755512.96,0,0,186.61,0,0,netprobe.acme.com
Sun 05/15/2011 11:05,0.03,2472395.493,1941242.987,0,0,188.5,0,0,netprobe.acme.com
Sun 05/15/2011 11:10,0.06,714754.1867,1795617.28,0,0,188.55,0,0,netprobe.acme.com
Sun 05/15/2011 11:15,0.043333333,585080.4,4841526.267,0,0,188.6333333,0,0,netprobe.acme.com
Sun 05/15/2011 11:20,0.026666667,160055.0667,1841797.653,0,0,188.8666667,0,0,netprobe.acme.com
Sun 05/15/2011 11:25,0.053333333,467575.8667,866532.24,0,0,186.3166667,0,0,netprobe.acme.com
Sun 05/15/2011 11:30,0.053333333,728397.3867,1089170.907,0,0,186.43,0,0,netprobe.acme.com
Sun 05/15/2011 11:35,0.03,137959.6,489009.8667,0,0,185.8,0,0,netprobe.acme.com
Sun 05/15/2011 11:40,0.033333333,506256.8533,975145.9467,0,0,185.1333333,0,0,netprobe.acme.com
Sun 05/15/2011 11:45,0.053333333,450432.3733,849111.44,0,0,184.0833333,0,0,netprobe.acme.com
Sun 05/15/2011 11:50,0.043333333,431949.0933,973187.1733,0,0,185.6166667,0,0,netprobe.acme.com
Sun 05/15/2011 11:55,0.053333333,773523.76,1563088.427,0,0,187.0566667,0,0,netprobe.acme.com
Sun 05/15/2011 12:00,0.046666667,754924.5333,1524109.653,0,0,187.0133333,0,0,netprobe.acme.com
Sun 05/15/2011 12:05,0.04,953720.8267,2094022.16,0,0,186.9266667,0,0,netprobe.acme.com
Sun 05/15/2011 12:10,0.05,251688.72,4880969.067,0,0,190.06,0,0,netprobe.acme.com
Sun 05/15/2011 12:15,0.016666667,852864.3733,5217126.533,0,0,190.32,0,0,netprobe.acme.com
Sun 05/15/2011 12:20,0.053333333,3687001.44,4522819.04,0,0,192.31,0,0,netprobe.acme.com
Sun 05/15/2011 12:25,0.05,3581850.56,3306383.573,0,0,180.5966667,0,0,netprobe.acme.com
Sun 05/15/2011 12:30,0.03,4449521.44,5618602.027,0,0,176.9266667,0,0,netprobe.acme.com
Sun 05/15/2011 12:35,0.033333333,1464596.667,2124944.24,0,0,178.2866667,0,0,netprobe.acme.com
Sun 05/15/2011 12:40,0.06,700086.1867,762233.52,0,0,176.7533333,0,0,netprobe.acme.com
Sun 05/15/2011 12:45,0.046666667,1124453.76,1735994.48,0,0,178.4466667,0,0,netprobe.acme.com
Sun 05/15/2011 12:50,0.066666667,1240870.88,2047724.133,0,0,176.61,0,0,netprobe.acme.com
Sun 05/15/2011 12:55,0.04,287712.3467,548421.8133,0,0,176.45,0,0,netprobe.acme.com
Sun 05/15/2011 13:00,0.043333333,1313421.387,2107757.013,0,0,177.7066667,0,0,netprobe.acme.com
Sun 05/15/2011 13:05,0.036666667,1359619.733,2439749.947,0,0,178.72,0,0,netprobe.acme.com
Sun 05/15/2011 13:10,0.03,1212292.747,4915258.32,0,0,176.1333333,0,0,netprobe.acme.com
Sun 05/15/2011 13:15,0.05,983619.5467,170680143.2,0,0,174.91,31.57666667,0,netprobe.acme.com
Sun 05/15/2011 13:20,0.056666667,1750760.053,3249945.573,0,0,176.07,0,0,netprobe.acme.com
Sun 05/15/2011 13:25,0.033333333,1362996.693,1851073.227,0,0,184.3633333,0,0,netprobe.acme.com
Sun 05/15/2011 13:30,0.03,1477884.427,1876819.28,0,0,188.4633333,0,0,netprobe.acme.com
Sun 05/15/2011 13:35,0.046666667,584056.88,626539.3867,0,0,188.65,0,0,netprobe.acme.com
Sun 05/15/2011 13:40,0.046666667,1140614.96,1809304.827,0,0,187.6466667,0,0,netprobe.acme.com
Sun 05/15/2011 13:45,0.04,2028385.92,1101277.6,0,0,186.5566667,0,0,netprobe.acme.com
Sun 05/15/2011 13:50,0.043333333,1415851.787,1352997.973,0,0,185.5133333,0,0,netprobe.acme.com
Sun 05/15/2011 13:55,0.05,1011762.747,769032.3467,0,0,185.3633333,0,0,netprobe.acme.com
Sun 05/15/2011 14:00,0.036666667,1325908.853,1035893.707,0,0,185.96,0,0,netprobe.acme.com
Sun 05/15/2011 14:05,0.016666667,803730.6933,783368.7467,0,0,189.3666667,0,0,netprobe.acme.com
Sun 05/15/2011 14:10,0.046666667,1893541.307,2465172.24,0,0,187.5833333,0,0,netprobe.acme.com
Sun 05/15/2011 14:15,0.033333333,558051.8133,856879.9733,0,0,186.8333333,0,0,netprobe.acme.com
Sun 05/15/2011 14:20,0.026666667,2235831.2,3946691.547,0,0,185.16,0,0,netprobe.acme.com
Sun 05/15/2011 14:25,0.033333333,662272.7467,785692.32,0,0,186.1266667,0,0,netprobe.acme.com
Sun 05/15/2011 14:30,0.046666667,615281.92,740635.7867,0,0,190.97,0,0,netprobe.acme.com
Sun 05/15/2011 14:35,0.036666667,509422.0533,671704.2667,0,0,188.47,0,0,netprobe.acme.com
Sun 05/15/2011 14:40,0.023333333,506170.3733,677131.8667,0,0,188.83,0,0,netprobe.acme.com
Sun 05/15/2011 14:45,0.05,638572.7733,701527.0667,0,0,184.7933333,0,0,netprobe.acme.com
Sun 05/15/2011 14:50,0.04,164005.0667,844650.5067,0,0,184.2266667,0,0,netprobe.acme.com
Sun 05/15/2011 14:55,0.023333333,108548.88,613552.5067,0,0,185.6666667,0,0,netprobe.acme.com
Sun 05/15/2011 15:00,0.033333333,105172.96,592430.6133,0,0,185.0066667,0,0,netprobe.acme.com
Sun 05/15/2011 15:05,0.043333333,82099.97333,991625.7067,0,0,189.45,0,0,netprobe.acme.com
Sun 05/15/2011 15:10,0.046666667,75148.74667,4447048.267,0,0,183.9166667,0,0,netprobe.acme.com
Sun 05/15/2011 15:15,0.013333333,82298.4,4287521.04,0,0,185.9666667,0,0,netprobe.acme.com
Sun 05/15/2011 15:20,0.056666667,220058.72,1645929.6,0,0,184.7233333,0,0,netprobe.acme.com
Sun 05/15/2011 15:25,0.05,134319.44,447115.1733,0,0,186.2833333,0,0,netprobe.acme.com
Sun 05/15/2011 15:30,0.016666667,74164.42667,523839.7067,0,0,188.1633333,0,0,netprobe.acme.com
Sun 05/15/2011 15:35,0.04,68472.53333,447902.32,0,0,186.96,0,0,netprobe.acme.com
Sun 05/15/2011 15:40,0.07,77434.42667,601963.76,0,0,188.96,0,0,netprobe.acme.com
Sun 05/15/2011 15:45,0.04,211496.0267,494784.0267,0,0,185.9333333,0,0,netprobe.acme.com
Sun 05/15/2011 15:50,0.02,8751249.307,10975625.87,0,0,184.6166667,0,0,netprobe.acme.com
Sun 05/15/2011 15:55,0.05,3184030.667,4316918.72,0,0,185.6,0,0,netprobe.acme.com
Sun 05/15/2011 16:00,0.036666667,97045.70667,508787.9733,0,0,186.4466667,0,0,netprobe.acme.com
Sun 05/15/2011 16:05,0.013333333,68531.30667,1050229.12,0,0,183.8966667,0,0,netprobe.acme.com
Sun 05/15/2011 16:10,0.056666667,69798.8,4265990.587,0,0,188.4566667,0,0,netprobe.acme.com
Sun 05/15/2011 16:15,0.043333333,544321.6533,4231475.227,0,0,186.9766667,0,0,netprobe.acme.com
Sun 05/15/2011 16:20,0.04,575300.5867,1925067.84,0,0,186.8333333,0,0,netprobe.acme.com
Sun 05/15/2011 16:25,0.023333333,664336.1333,661482.64,0,0,187.24,0,0,netprobe.acme.com
Sun 05/15/2011 16:30,0.046666667,466354.6133,631597.36,0,0,189.8733333,0,0,netprobe.acme.com
Sun 05/15/2011 16:35,0.05,466871.0133,607199.7067,0,0,186.41,0,0,netprobe.acme.com
Sun 05/15/2011 16:40,0.02,491026.5333,635426.1867,0,0,188.57,0,0,netprobe.acme.com
Sun 05/15/2011 16:45,0.043333333,588511.52,704358.5067,0,0,189.5933333,0,0,netprobe.acme.com
Sun 05/15/2011 16:50,0.043333333,473867.3333,743484.9867,0,0,182.5,0,0,netprobe.acme.com
Sun 05/15/2011 16:55,0.05,476425.8133,710862.7733,0,0,177.2233333,0,0,netprobe.acme.com
Sun 05/15/2011 17:00,0.016666667,750306.16,901002.1333,0,0,171.6866667,0,0,netprobe.acme.com
Sun 05/15/2011 17:05,0.05,1052734.747,1732575.707,0,0,174.11,0,0,netprobe.acme.com
Sun 05/15/2011 17:10,0.05,491790.4,4452541.653,0,0,172.9533333,0,0,netprobe.acme.com
Sun 05/15/2011 17:15,0.016666667,547358,4350638.667,0,0,173.7566667,0,0,netprobe.acme.com
Sun 05/15/2011 17:20,0.033333333,2106895.2,4279652.267,0,0,171.11,0,0,netprobe.acme.com
Sun 05/15/2011 17:25,0.043333333,466705.5467,673083.1467,0,0,173.5966667,0,0,netprobe.acme.com
Sun 05/15/2011 17:30,0.04,565915.12,733542,0,0,175.6066667,0,0,netprobe.acme.com
Sun 05/15/2011 17:35,0.026666667,496432.0533,693232.2133,0,0,174.44,0,0,netprobe.acme.com
Sun 05/15/2011 17:40,0.05,468417.92,726442.16,0,0,175.23,0,0,netprobe.acme.com
Sun 05/15/2011 17:45,0.05,464793.44,707128.9067,0,0,175.1733333,0,0,netprobe.acme.com
Sun 05/15/2011 17:50,0.04,464878.48,775574.5067,0,0,173.6866667,0,0,netprobe.acme.com
Sun 05/15/2011 17:55,0.026666667,364088.72,692233.36,0,0,183.4166667,0,0,netprobe.acme.com
Sun 05/15/2011 18:00,0.023333333,68409.12,555738.2933,0,0,185.4533333,0,0,netprobe.acme.com
Sun 05/15/2011 18:05,0.043333333,68435.14667,482400.56,0,0,184.5133333,0,0,netprobe.acme.com
Sun 05/15/2011 18:10,0.04,70929.52,3904863.76,0,0,186.65,0,0,netprobe.acme.com
Sun 05/15/2011 18:15,0.02,68355.01333,3962525.813,0,0,187.01,0,0,netprobe.acme.com
Sun 05/15/2011 18:20,0.05,68657.62667,2178793.787,0,0,183.4866667,0,0,netprobe.acme.com
Sun 05/15/2011 18:25,0.046666667,502607.04,790655.92,0,0,185.9733333,0,0,netprobe.acme.com
Sun 05/15/2011 18:30,0.01,2488112.107,2614190.533,0,0,188.3166667,0,0,netprobe.acme.com
Sun 05/15/2011 18:35,0.043333333,487647.52,635159.1467,0,0,185.8833333,0,0,netprobe.acme.com
Sun 05/15/2011 18:40,0.053333333,642347.92,765261.2267,0,0,187.6766667,0,0,netprobe.acme.com
Sun 05/15/2011 18:45,0.026666667,2595418.8,2388123.787,0,0,187.9933333,0,0,netprobe.acme.com
Sun 05/15/2011 18:50,0.033333333,8760247.147,10545160.69,0,0,189.4333333,0,0,netprobe.acme.com
Sun 05/15/2011 18:55,0.05,4241344.8,5278865.36,0,0,187.2866667,0,0,netprobe.acme.com
Sun 05/15/2011 19:00,0.036666667,480861.76,661862.72,0,0,186.28,0,0,netprobe.acme.com
Sun 05/15/2011 19:05,0.013333333,469094.3733,593022.6133,0,0,186.65,0,0,netprobe.acme.com
Sun 05/15/2011 19:10,0.053333333,518606.9867,4090583.547,0,0,184.63,0,0,netprobe.acme.com
Sun 05/15/2011 19:15,0.036666667,464494.2133,4125173.813,0,0,186.8166667,0,0,netprobe.acme.com
Sun 05/15/2011 19:20,0.036666667,485914.9333,2516147.787,0,0,184.8766667,0,0,netprobe.acme.com
Sun 05/15/2011 19:25,0.016666667,464864.8,596995.0133,0,0,184.1633333,0,0,netprobe.acme.com
Sun 05/15/2011 19:30,0.043333333,1118117.573,1319514.587,0,0,186.8666667,0,0,netprobe.acme.com
Sun 05/15/2011 19:35,0.053333333,1599429.093,1852415.173,0,0,183.62,0,0,netprobe.acme.com
Sun 05/15/2011 19:40,0.03,478402.08,600539.76,0,0,177.1666667,0,0,netprobe.acme.com
Sun 05/15/2011 19:45,0.04,470206.5067,598950.1067,0,0,179.9266667,0,0,netprobe.acme.com
Sun 05/15/2011 19:50,0.036666667,464648.2933,610514.32,0,0,177.65,0,0,netprobe.acme.com
Sun 05/15/2011 19:55,0.053333333,506428.0267,624501.52,0,0,180.5133333,0,0,netprobe.acme.com
Sun 05/15/2011 20:00,0.013333333,466335.3067,632345.8933,0,0,178.4666667,0,0,netprobe.acme.com
Sun 05/15/2011 20:05,0.03,723612.9333,1049845.173,0,0,179.85,0,0,netprobe.acme.com
Sun 05/15/2011 20:10,0.056666667,74551.70667,3980031.227,0,0,180.2666667,0,0,netprobe.acme.com
Sun 05/15/2011 20:15,0.043333333,122454.8533,3780256.293,0,0,181.75,0,0,netprobe.acme.com
Sun 05/15/2011 20:20,0.016666667,555950.32,2460201.253,0,0,179.1733333,0,0,netprobe.acme.com
Sun 05/15/2011 20:25,0.046666667,765834,2017666.507,0,0,178.6,0,0,netprobe.acme.com
Sun 05/15/2011 20:30,0.046666667,740083.0133,840700.1867,0,0,181.2633333,0,0,netprobe.acme.com
Sun 05/15/2011 20:35,0.04,6701666.08,7791519.947,0,0,179.6233333,0,0,netprobe.acme.com
Sun 05/15/2011 20:40,0.02,541334.08,699430.4533,0,0,189.2533333,0,0,netprobe.acme.com
Sun 05/15/2011 20:45,0.046666667,360985.76,683306.2667,0,0,192.8433333,0,0,netprobe.acme.com
Sun 05/15/2011 20:50,0.043333333,391198.88,593291.8667,0,0,189.6366667,0,0,netprobe.acme.com
Sun 05/15/2011 20:55,0.033333333,365744.5333,529884.2667,0,0,188.8566667,0,0,netprobe.acme.com
Sun 05/15/2011 21:00,0.03,424038.8267,559821.5733,0,0,186.1833333,0,0,netprobe.acme.com
